Id,Date,Hour,Temperature,Humidity,Wind_Speed,Visibility,Dew_Point,Solar_Radiation,Rainfall,Snowfall,Season,IsHoliday,IsFunctioningDay,Bikes_Rented
6192,16/08/2018,0,28.4,68,0.9,2000,21.9,0.0,0.0,0.0,Summer,0,1,808
6193,16/08/2018,1,28.2,70,1.0,2000,22.2,0.0,0.0,0.0,Summer,0,1,535
6195,16/08/2018,3,27.9,68,0.6,2000,21.4,0.0,0.0,0.0,Summer,0,1,252
6196,16/08/2018,4,27.8,69,0.9,2000,21.5,0.0,0.0,0.0,Summer,0,1,173
6198,16/08/2018,6,27.5,72,1.1,2000,21.9,0.0,0.0,0.0,Summer,0,1,631
6199,16/08/2018,7,27.6,71,1.2,2000,21.8,0.14,0.0,0.0,Summer,0,1,1105
6200,16/08/2018,8,28.2,68,1.3,2000,21.7,0.41,0.0,0.0,Summer,0,1,1660
6201,16/08/2018,9,30.6,55,1.1,2000,20.5,1.46,0.0,0.0,Summer,0,1,876
6202,16/08/2018,10,31.9,51,2.2,1939,20.4,2.04,0.0,0.0,Summer,0,1,612
6203,16/08/2018,11,33.5,48,2.4,1968,20.9,2.71,0.0,0.0,Summer,0,1,672
6204,16/08/2018,12,34.5,44,2.2,2000,20.4,3.19,0.0,0.0,Summer,0,1,668
6205,16/08/2018,13,35.1,39,2.0,2000,19.0,3.45,0.0,0.0,Summer,0,1,652
6206,16/08/2018,14,35.3,40,2.0,2000,19.6,3.17,0.0,0.0,Summer,0,1,638
6207,16/08/2018,15,35.0,38,2.0,2000,18.5,2.8,0.0,0.0,Summer,0,1,720
6208,16/08/2018,16,34.5,37,1.9,2000,17.6,2.36,0.0,0.0,Summer,0,1,902
6210,16/08/2018,18,32.4,40,2.1,2000,17.0,1.04,0.0,0.0,Summer,0,1,2481
6211,16/08/2018,19,29.8,45,2.5,2000,16.5,0.36,0.0,0.0,Summer,0,1,2286
6212,16/08/2018,20,27.9,47,1.9,2000,15.5,0.01,0.0,0.0,Summer,0,1,2114
6213,16/08/2018,21,26.8,46,2.0,2000,14.2,0.0,0.0,0.0,Summer,0,1,2127
6214,16/08/2018,22,25.9,45,2.1,2000,13.0,0.0,0.0,0.0,Summer,0,1,1943
6216,17/08/2018,0,24.1,45,2.0,2000,11.4,0.0,0.0,0.0,Summer,0,1,1109
6218,17/08/2018,2,22.8,50,1.4,2000,11.8,0.0,0.0,0.0,Summer,0,1,572
6219,17/08/2018,3,22.4,52,1.3,2000,12.0,0.0,0.0,0.0,Summer,0,1,375
6220,17/08/2018,4,22.1,54,1.6,2000,12.3,0.0,0.0,0.0,Summer,0,1,276
6221,17/08/2018,5,21.8,55,1.9,2000,12.3,0.0,0.0,0.0,Summer,0,1,304
6222,17/08/2018,6,21.8,51,2.0,2000,11.2,0.0,0.0,0.0,Summer,0,1,719
6223,17/08/2018,7,22.0,49,1.7,2000,10.7,0.23,0.0,0.0,Summer,0,1,1271
6224,17/08/2018,8,23.5,44,1.7,1944,10.5,0.98,0.0,0.0,Summer,0,1,1918
6225,17/08/2018,9,25.5,40,2.6,1990,10.8,1.7,0.0,0.0,Summer,0,1,1069
6227,17/08/2018,11,28.8,33,2.2,1951,10.9,2.85,0.0,0.0,Summer,0,1,844
6229,17/08/2018,13,31.3,30,2.1,2000,11.6,3.3,0.0,0.0,Summer,0,1,820
6230,17/08/2018,14,32.7,27,2.0,1964,11.2,3.21,0.0,0.0,Summer,0,1,791
6232,17/08/2018,16,33.7,26,1.5,2000,11.5,2.39,0.0,0.0,Summer,0,1,1112
6233,17/08/2018,17,33.1,27,1.9,1975,11.5,1.76,0.0,0.0,Summer,0,1,1666
6234,17/08/2018,18,32.5,28,1.4,2000,11.6,1.06,0.0,0.0,Summer,0,1,2797
6235,17/08/2018,19,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,Summer,0,1,2353
6236,17/08/2018,20,28.4,40,1.7,1887,13.4,0.0,0.0,0.0,Summer,0,1,2130
6237,17/08/2018,21,27.1,43,1.6,2000,13.4,0.0,0.0,0.0,Summer,0,1,2008
6238,17/08/2018,22,26.0,45,1.7,2000,13.1,0.0,0.0,0.0,Summer,0,1,1787
6239,17/08/2018,23,25.2,47,1.2,2000,13.0,0.0,0.0,0.0,Summer,0,1,1466
6241,18/08/2018,1,23.9,51,0.9,2000,13.1,0.0,0.0,0.0,Summer,0,1,969
6243,18/08/2018,3,23.0,54,1.0,1818,13.1,0.0,0.0,0.0,Summer,0,1,483
6246,18/08/2018,6,21.6,60,1.0,2000,13.4,0.0,0.0,0.0,Summer,0,1,397
6247,18/08/2018,7,21.7,57,1.3,2000,12.8,0.23,0.0,0.0,Summer,0,1,475
6249,18/08/2018,9,25.3,42,1.4,1921,11.4,1.7,0.0,0.0,Summer,0,1,771
6250,18/08/2018,10,27.0,37,1.2,1962,11.0,2.32,0.0,0.0,Summer,0,1,769
6252,18/08/2018,12,29.8,33,1.5,1936,11.7,3.14,0.0,0.0,Summer,0,1,952
6254,18/08/2018,14,31.0,31,1.8,1999,11.8,2.8,0.0,0.0,Summer,0,1,1121
6255,18/08/2018,15,31.7,30,1.9,1943,11.9,2.23,0.0,0.0,Summer,0,1,1196
6256,18/08/2018,16,31.8,33,2.1,2000,13.5,1.88,0.0,0.0,Summer,0,1,1398
6257,18/08/2018,17,29.9,39,2.9,2000,14.4,0.86,0.0,0.0,Summer,0,1,1806
6258,18/08/2018,18,30.1,37,2.1,2000,13.8,0.88,0.0,0.0,Summer,0,1,1979
6259,18/08/2018,19,28.5,45,1.6,2000,15.4,0.23,0.0,0.0,Summer,0,1,2127
6261,18/08/2018,21,26.8,48,0.9,2000,14.8,0.0,0.0,0.0,Summer,0,1,1886
6262,18/08/2018,22,26.3,48,0.8,2000,14.4,0.0,0.0,0.0,Summer,0,1,1681
6263,18/08/2018,23,25.9,52,1.3,2000,15.2,0.0,0.0,0.0,Summer,0,1,1342
6265,19/08/2018,1,25.0,57,0.9,2000,15.8,0.0,0.0,0.0,Summer,0,1,844
6266,19/08/2018,2,24.5,59,0.3,2000,15.9,0.0,0.0,0.0,Summer,0,1,611
6267,19/08/2018,3,24.0,59,0.6,2000,15.4,0.0,0.0,0.0,Summer,0,1,425
6269,19/08/2018,5,23.4,63,0.3,2000,15.9,0.0,0.0,0.0,Summer,0,1,223
6270,19/08/2018,6,23.1,64,0.6,2000,15.9,0.0,0.0,0.0,Summer,0,1,260
6272,19/08/2018,8,24.4,58,0.8,2000,15.5,0.45,0.0,0.0,Summer,0,1,592
6274,19/08/2018,10,27.3,49,0.9,1968,15.6,1.17,0.0,0.0,Summer,0,1,732
6275,19/08/2018,11,28.4,43,1.0,1914,14.6,1.52,0.0,0.0,Summer,0,1,795
6276,19/08/2018,12,30.9,37,1.8,1858,14.5,2.98,0.0,0.0,Summer,0,1,926
6277,19/08/2018,13,32.4,33,2.7,1893,14.0,3.1,0.0,0.0,Summer,0,1,943
6278,19/08/2018,14,33.4,31,1.2,1962,13.9,2.73,0.0,0.0,Summer,0,1,972
6279,19/08/2018,15,33.8,31,1.6,2000,14.3,2.45,0.0,0.0,Summer,0,1,1181
6280,19/08/2018,16,33.3,32,2.4,2000,14.3,1.98,0.0,0.0,Summer,0,1,1395
6281,19/08/2018,17,32.7,33,2.5,1994,14.3,1.18,0.0,0.0,Summer,0,1,1721
6282,19/08/2018,18,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,Summer,0,1,1928
6283,19/08/2018,19,29.7,55,2.5,2000,19.6,0.23,0.0,0.0,Summer,0,1,2186
6284,19/08/2018,20,28.5,58,1.4,2000,19.4,0.0,0.0,0.0,Summer,0,1,2029
6285,19/08/2018,21,27.9,61,0.7,2000,19.6,0.0,0.0,0.0,Summer,0,1,1821
6286,19/08/2018,22,27.7,62,0.6,2000,19.7,0.0,0.0,0.0,Summer,0,1,1546
6287,19/08/2018,23,27.5,60,0.3,2000,19.0,0.0,0.0,0.0,Summer,0,1,1016
6288,20/08/2018,0,27.0,62,0.6,2000,19.0,0.0,0.0,0.0,Summer,0,1,818
6289,20/08/2018,1,26.6,64,0.2,2000,19.2,0.0,0.0,0.0,Summer,0,1,527
6290,20/08/2018,2,26.3,65,0.3,2000,19.1,0.0,0.0,0.0,Summer,0,1,352
6291,20/08/2018,3,26.1,65,0.6,2000,18.9,0.0,0.0,0.0,Summer,0,1,255
6292,20/08/2018,4,26.2,65,1.1,1542,19.0,0.0,0.0,0.0,Summer,0,1,193
6293,20/08/2018,5,25.7,68,0.8,1395,19.3,0.0,0.0,0.0,Summer,0,1,281
6294,20/08/2018,6,25.3,67,1.5,1450,18.7,0.0,0.0,0.0,Summer,0,1,675
6295,20/08/2018,7,25.4,60,1.4,1879,17.0,0.16,0.0,0.0,Summer,0,1,1285
6297,20/08/2018,9,27.5,54,1.0,1993,17.3,0.81,0.0,0.0,Summer,0,1,993
6298,20/08/2018,10,29.3,49,2.0,1875,17.4,1.65,0.0,0.0,Summer,0,1,719
6299,20/08/2018,11,31.2,45,1.9,1810,17.8,2.72,0.0,0.0,Summer,0,1,766
6300,20/08/2018,12,31.7,45,2.5,1814,18.3,1.96,0.0,0.0,Summer,0,1,808
6301,20/08/2018,13,31.6,46,2.7,1864,18.5,1.77,0.0,0.0,Summer,0,1,847
6302,20/08/2018,14,32.1,45,2.8,1966,18.6,1.51,0.0,0.0,Summer,0,1,816
6303,20/08/2018,15,32.9,45,1.9,1877,19.3,1.84,0.0,0.0,Summer,0,1,992
6304,20/08/2018,16,32.3,45,2.8,1928,18.8,0.98,0.0,0.0,Summer,0,1,1253
6305,20/08/2018,17,32.1,44,2.6,1731,18.3,0.6,0.0,0.0,Summer,0,1,1704
6307,20/08/2018,19,30.8,55,1.9,1170,20.7,0.06,0.0,0.0,Summer,0,1,2162
6308,20/08/2018,20,29.8,61,3.4,1525,21.4,0.0,0.0,0.0,Summer,0,1,1999
6309,20/08/2018,21,29.3,63,3.1,1677,21.5,0.0,0.0,0.0,Summer,0,1,1971
6311,20/08/2018,23,28.5,62,4.9,1882,20.5,0.0,0.0,0.0,Summer,0,1,1241
6312,21/08/2018,0,28.3,59,3.7,1945,19.5,0.0,0.0,0.0,Summer,0,1,898
6315,21/08/2018,3,26.8,62,4.5,1742,18.9,0.0,0.1,0.0,Summer,0,1,173
6316,21/08/2018,4,25.3,70,6.9,925,19.4,0.0,0.4,0.0,Summer,0,1,49
6318,21/08/2018,6,23.8,89,3.3,882,21.8,0.0,1.5,0.0,Summer,0,1,73
6320,21/08/2018,8,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,Summer,0,1,1530
6321,21/08/2018,9,24.4,82,3.0,1847,21.1,0.6,0.0,0.0,Summer,0,1,876
6323,21/08/2018,11,24.7,85,2.3,1438,22.0,0.27,0.0,0.0,Summer,0,1,681
6324,21/08/2018,12,25.7,74,3.4,1951,20.7,1.16,0.0,0.0,Summer,0,1,848
6325,21/08/2018,13,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,Summer,0,1,827
6327,21/08/2018,15,29.5,57,2.0,2000,20.0,2.1,0.0,0.0,Summer,0,1,957
6328,21/08/2018,16,30.4,53,2.0,1990,19.7,1.82,0.0,0.0,Summer,0,1,1112
6329,21/08/2018,17,30.8,52,2.3,1953,19.8,1.49,0.0,0.0,Summer,0,1,1663
6331,21/08/2018,19,29.2,62,1.7,2000,21.1,0.31,0.0,0.0,Summer,0,1,2364
6333,21/08/2018,21,26.8,72,0.4,1985,21.3,0.0,0.0,0.0,Summer,0,1,2057
6334,21/08/2018,22,26.1,76,1.2,1867,21.5,0.0,0.0,0.0,Summer,0,1,1828
6335,21/08/2018,23,25.6,75,0.1,1892,20.8,0.0,0.0,0.0,Summer,0,1,1277
6336,22/08/2018,0,25.1,79,0.5,1891,21.1,0.0,0.0,0.0,Summer,0,1,1025
6337,22/08/2018,1,24.6,79,0.6,1884,20.7,0.0,0.0,0.0,Summer,0,1,782
6338,22/08/2018,2,24.2,79,0.6,1882,20.3,0.0,0.0,0.0,Summer,0,1,512
6339,22/08/2018,3,24.1,80,0.8,1920,20.4,0.0,0.0,0.0,Summer,0,1,346
6340,22/08/2018,4,23.6,81,0.8,1943,20.1,0.0,0.0,0.0,Summer,0,1,214
6341,22/08/2018,5,23.4,82,0.4,2000,20.1,0.0,0.0,0.0,Summer,0,1,289
6342,22/08/2018,6,23.7,78,0.3,2000,19.6,0.0,0.0,0.0,Summer,0,1,655
6343,22/08/2018,7,24.3,74,0.6,1999,19.3,0.1,0.0,0.0,Summer,0,1,1330
6344,22/08/2018,8,25.7,66,0.9,1976,18.8,0.64,0.0,0.0,Summer,0,1,1990
6345,22/08/2018,9,28.0,56,1.5,1982,18.3,1.57,0.0,0.0,Summer,0,1,1015
6346,22/08/2018,10,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,Summer,0,1,700
6348,22/08/2018,12,33.9,45,1.4,1923,20.2,2.95,0.0,0.0,Summer,0,1,784
6350,22/08/2018,14,36.2,36,1.5,1985,18.7,2.87,0.0,0.0,Summer,0,1,760
6351,22/08/2018,15,36.8,36,1.0,2000,19.2,2.46,0.0,0.0,Summer,0,1,842
6352,22/08/2018,16,37.4,35,1.3,2000,19.3,2.0,0.0,0.0,Summer,0,1,993
6353,22/08/2018,17,36.4,39,1.2,2000,20.2,1.15,0.0,0.0,Summer,0,1,1495
6354,22/08/2018,18,35.4,40,1.0,2000,19.7,0.34,0.0,0.0,Summer,0,1,2528
6355,22/08/2018,19,35.2,41,0.5,2000,19.9,0.31,0.0,0.0,Summer,0,1,2087
6356,22/08/2018,20,33.2,51,1.0,2000,21.6,0.02,0.0,0.0,Summer,0,1,1808
6357,22/08/2018,21,33.1,46,2.7,2000,19.9,0.0,0.0,0.0,Summer,0,1,1807
6358,22/08/2018,22,32.1,47,2.0,2000,19.3,0.0,0.0,0.0,Summer,0,1,1556
6360,23/08/2018,0,30.7,52,1.3,2000,19.7,0.0,0.0,0.0,Summer,0,1,908
6361,23/08/2018,1,30.1,54,0.8,2000,19.7,0.0,0.0,0.0,Summer,0,1,745
6362,23/08/2018,2,29.8,53,1.4,2000,19.1,0.0,0.0,0.0,Summer,0,1,492
6363,23/08/2018,3,29.7,52,1.4,2000,18.7,0.0,0.0,0.0,Summer,0,1,304
6364,23/08/2018,4,29.3,54,1.0,2000,19.0,0.0,0.0,0.0,Summer,0,1,168
6366,23/08/2018,6,28.3,55,1.5,2000,18.3,0.0,0.0,0.0,Summer,0,1,492
6367,23/08/2018,7,28.3,55,1.1,2000,18.3,0.03,0.0,0.0,Summer,0,1,720
6369,23/08/2018,9,29.3,54,1.5,2000,19.0,0.82,0.0,0.0,Summer,0,1,924
6370,23/08/2018,10,30.2,52,1.8,2000,19.2,0.93,0.0,0.0,Summer,0,1,551
6371,23/08/2018,11,29.9,57,1.7,1992,20.4,0.88,0.1,0.0,Summer,0,1,711
6372,23/08/2018,12,31.9,49,1.9,2000,19.8,1.85,0.0,0.0,Summer,0,1,769
6373,23/08/2018,13,31.0,53,1.9,2000,20.2,0.79,0.0,0.0,Summer,0,1,584
6374,23/08/2018,14,30.5,59,2.0,2000,21.5,0.84,0.1,0.0,Summer,0,1,740
6375,23/08/2018,15,32.0,53,2.1,1992,21.2,1.57,0.0,0.0,Summer,0,1,837
6376,23/08/2018,16,31.7,56,1.9,2000,21.8,0.92,0.0,0.0,Summer,0,1,944
6377,23/08/2018,17,30.8,59,2.2,2000,21.8,0.41,0.0,0.0,Summer,0,1,1249
6379,23/08/2018,19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,Summer,0,1,582
6380,23/08/2018,20,29.2,62,2.1,1952,21.1,0.0,0.1,0.0,Summer,0,1,257
6381,23/08/2018,21,27.8,72,2.0,2000,22.2,0.0,0.1,0.0,Summer,0,1,189
6382,23/08/2018,22,26.6,84,1.7,1815,23.6,0.0,1.5,0.0,Summer,0,1,215
6383,23/08/2018,23,26.1,84,1.9,1801,23.1,0.0,0.5,0.0,Summer,0,1,267
6384,24/08/2018,0,25.7,83,2.0,2000,22.5,0.0,0.5,0.0,Summer,0,1,238
6386,24/08/2018,2,25.4,85,2.0,1453,22.6,0.0,0.8,0.0,Summer,0,1,83
6387,24/08/2018,3,24.8,87,2.2,1286,22.4,0.0,1.0,0.0,Summer,0,1,62
6388,24/08/2018,4,24.5,88,2.0,1433,22.3,0.0,1.0,0.0,Summer,0,1,30
6389,24/08/2018,5,24.6,88,1.5,1967,22.4,0.0,0.5,0.0,Summer,0,1,45
6390,24/08/2018,6,24.9,88,1.1,2000,22.7,0.0,0.5,0.0,Summer,0,1,173
6391,24/08/2018,7,24.2,88,2.3,2000,22.0,0.05,0.0,0.0,Summer,0,1,400
6392,24/08/2018,8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,Summer,0,1,578
6393,24/08/2018,9,24.8,85,1.7,2000,22.0,0.32,0.0,0.0,Summer,0,1,484
6394,24/08/2018,10,26.0,77,2.2,2000,21.6,0.61,0.0,0.0,Summer,0,1,286
6395,24/08/2018,11,26.2,76,2.6,1995,21.6,0.88,0.0,0.0,Summer,0,1,415
6396,24/08/2018,12,25.8,81,3.2,1828,22.2,0.8,0.0,0.0,Summer,0,1,355
6397,24/08/2018,13,25.8,78,2.8,2000,21.6,0.95,0.0,0.0,Summer,0,1,274
6398,24/08/2018,14,24.4,93,2.9,250,23.1,0.26,1.5,0.0,Summer,0,1,152
6400,24/08/2018,16,24.6,85,2.7,1973,21.9,0.55,0.0,0.0,Summer,0,1,455
6401,24/08/2018,17,24.1,89,1.9,2000,22.1,0.58,0.0,0.0,Summer,0,1,403
6402,24/08/2018,18,23.8,95,2.7,1938,22.9,0.11,1.5,0.0,Summer,0,1,916
6403,24/08/2018,19,23.6,86,3.0,1275,21.1,0.04,0.0,0.0,Summer,0,1,948
6405,24/08/2018,21,23.5,79,3.6,2000,19.6,0.0,0.0,0.0,Summer,0,1,1300
6406,24/08/2018,22,23.5,79,2.9,1860,19.6,0.0,0.0,0.0,Summer,0,1,1202
6407,24/08/2018,23,23.4,79,2.7,1990,19.5,0.0,0.0,0.0,Summer,0,1,1084
6408,25/08/2018,0,23.2,81,2.4,1976,19.7,0.0,0.0,0.0,Summer,0,1,980
6409,25/08/2018,1,23.0,82,2.1,1922,19.7,0.0,0.0,0.0,Summer,0,1,886
6411,25/08/2018,3,23.1,80,2.0,1849,19.4,0.0,0.0,0.0,Summer,0,1,456
6415,25/08/2018,7,23.7,76,1.9,1281,19.2,0.08,0.0,0.0,Summer,0,1,490
6416,25/08/2018,8,24.1,78,2.0,1133,20.0,0.34,0.0,0.0,Summer,0,1,721
6417,25/08/2018,9,25.3,72,2.4,1220,19.8,1.08,0.0,0.0,Summer,0,1,808
6418,25/08/2018,10,26.3,67,3.2,1673,19.6,1.48,0.0,0.0,Summer,0,1,858
6419,25/08/2018,11,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,Summer,0,1,916
6420,25/08/2018,12,27.9,55,2.9,1922,18.0,1.49,0.0,0.0,Summer,0,1,1070
6421,25/08/2018,13,28.6,54,2.9,1925,18.3,1.85,0.0,0.0,Summer,0,1,1231
6422,25/08/2018,14,29.2,52,3.1,1735,18.3,2.68,0.0,0.0,Summer,0,1,1261
6423,25/08/2018,15,28.1,53,4.5,1953,17.6,1.6,0.0,0.0,Summer,0,1,1516
6424,25/08/2018,16,27.2,58,3.7,1987,18.2,0.99,0.0,0.0,Summer,0,1,1592
6425,25/08/2018,17,26.9,60,2.8,2000,18.4,0.77,0.0,0.0,Summer,0,1,1797
6427,25/08/2018,19,25.8,62,3.3,2000,17.9,0.27,0.0,0.0,Summer,0,1,2043
6428,25/08/2018,20,24.6,65,2.9,2000,17.5,0.0,0.0,0.0,Summer,0,1,2022
6429,25/08/2018,21,23.9,71,2.3,2000,18.3,0.0,0.0,0.0,Summer,0,1,1937
6430,25/08/2018,22,23.4,75,1.6,2000,18.7,0.0,0.0,0.0,Summer,0,1,1717
6431,25/08/2018,23,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,Summer,0,1,1357
6433,26/08/2018,1,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,Summer,0,1,769
6435,26/08/2018,3,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,Summer,0,1,426
6437,26/08/2018,5,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,Summer,0,1,188
6438,26/08/2018,6,20.4,88,0.6,1064,18.3,0.0,0.0,0.0,Summer,0,1,243
6440,26/08/2018,8,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,Summer,0,1,566
6441,26/08/2018,9,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,Summer,0,1,725
6443,26/08/2018,11,28.0,46,1.7,1990,15.2,2.73,0.0,0.0,Summer,0,1,791
6445,26/08/2018,13,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,Summer,0,1,657
6446,26/08/2018,14,25.8,69,3.6,1309,19.6,0.56,0.1,0.0,Summer,0,1,417
6447,26/08/2018,15,24.3,64,1.8,1931,17.0,0.59,0.0,0.0,Summer,0,1,782
6449,26/08/2018,17,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,Summer,0,1,1399
6450,26/08/2018,18,23.4,67,0.6,2000,16.9,0.36,0.0,0.0,Summer,0,1,1479
6451,26/08/2018,19,22.7,69,1.9,2000,16.7,0.08,0.0,0.0,Summer,0,1,1596
6452,26/08/2018,20,22.4,64,0.8,2000,15.2,0.0,0.0,0.0,Summer,0,1,1674
6453,26/08/2018,21,22.5,65,1.1,2000,15.5,0.0,0.0,0.0,Summer,0,1,1276
6454,26/08/2018,22,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,Summer,0,1,764
6455,26/08/2018,23,20.8,84,0.9,1078,17.9,0.0,0.5,0.0,Summer,0,1,348
6456,27/08/2018,0,20.5,85,1.0,2000,17.8,0.0,0.0,0.0,Summer,0,1,325
6457,27/08/2018,1,20.5,89,0.5,235,18.6,0.0,1.5,0.0,Summer,0,1,61
6458,27/08/2018,2,20.3,97,0.7,315,19.8,0.0,1.0,0.0,Summer,0,1,44
6459,27/08/2018,3,20.3,97,0.4,200,19.8,0.0,1.5,0.0,Summer,0,1,22
6460,27/08/2018,4,20.5,97,0.1,257,20.0,0.0,3.5,0.0,Summer,0,1,27
6461,27/08/2018,5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,Summer,0,1,38
6462,27/08/2018,6,20.6,98,0.7,626,20.2,0.0,1.0,0.0,Summer,0,1,47
6464,27/08/2018,8,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,Summer,0,1,328
6465,27/08/2018,9,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,Summer,0,1,75
6466,27/08/2018,10,21.7,97,1.0,1249,21.1,0.29,2.5,0.0,Summer,0,1,104
6467,27/08/2018,11,22.0,96,1.6,602,21.3,0.36,0.5,0.0,Summer,0,1,148
6468,27/08/2018,12,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,Summer,0,1,137
6469,27/08/2018,13,22.9,92,1.2,459,21.5,1.09,0.5,0.0,Summer,0,1,149
6470,27/08/2018,14,23.3,89,1.5,1435,21.3,1.23,0.5,0.0,Summer,0,1,231
6471,27/08/2018,15,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,Summer,0,1,580
6472,27/08/2018,16,24.7,85,1.2,1143,22.0,0.99,0.0,0.0,Summer,0,1,886
6473,27/08/2018,17,24.9,82,0.9,2000,21.6,0.67,0.0,0.0,Summer,0,1,1356
6474,27/08/2018,18,24.8,83,0.8,1947,21.7,0.26,0.0,0.0,Summer,0,1,2153
6475,27/08/2018,19,24.7,83,0.4,2000,21.6,0.1,0.0,0.0,Summer,0,1,1615
6476,27/08/2018,20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,Summer,0,1,1560
6477,27/08/2018,21,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,Summer,0,1,1762
6478,27/08/2018,22,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,Summer,0,1,1571
6479,27/08/2018,23,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,Summer,0,1,1113
6480,28/08/2018,0,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,Summer,0,1,870
6481,28/08/2018,1,23.1,94,0.6,2000,22.0,0.0,0.0,0.0,Summer,0,1,653
6482,28/08/2018,2,23.2,88,0.6,2000,21.0,0.0,0.0,0.0,Summer,0,1,482
6484,28/08/2018,4,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,Summer,0,1,200
6485,28/08/2018,5,22.5,96,0.3,1605,21.8,0.0,0.0,0.0,Summer,0,1,218
6486,28/08/2018,6,22.5,90,0.6,1149,20.7,0.0,0.0,0.0,Summer,0,1,581
6487,28/08/2018,7,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,Summer,0,1,1182
6488,28/08/2018,8,23.4,83,0.8,1998,20.3,0.32,0.0,0.0,Summer,0,1,1841
6489,28/08/2018,9,24.2,80,1.2,1708,20.5,0.57,0.0,0.0,Summer,0,1,865
6490,28/08/2018,10,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,Summer,0,1,670
6492,28/08/2018,12,25.2,89,1.4,340,23.2,0.32,2.0,0.0,Summer,0,1,25
6493,28/08/2018,13,24.6,97,0.5,765,24.0,0.1,9.5,0.0,Summer,0,1,31
6494,28/08/2018,14,24.9,97,0.5,766,24.3,0.36,4.0,0.0,Summer,0,1,126
6495,28/08/2018,15,25.2,96,0.6,1754,24.5,0.51,0.5,0.0,Summer,0,1,122
6497,28/08/2018,17,24.8,96,1.8,564,24.1,0.14,2.5,0.0,Summer,0,1,39
6498,28/08/2018,18,24.3,97,0.8,105,23.7,0.01,18.5,0.0,Summer,0,1,96
6499,28/08/2018,19,23.9,98,0.8,1792,23.5,0.0,7.0,0.0,Summer,0,1,84
6500,28/08/2018,20,23.3,97,3.3,183,22.7,0.0,15.5,0.0,Summer,0,1,10
6501,28/08/2018,21,22.9,98,2.1,1146,22.5,0.0,29.5,0.0,Summer,0,1,122
6502,28/08/2018,22,22.9,97,1.3,2000,22.3,0.0,0.5,0.0,Summer,0,1,64
6503,28/08/2018,23,22.8,97,1.0,600,22.2,0.0,3.5,0.0,Summer,0,1,59
6504,29/08/2018,0,22.7,96,0.3,2000,22.0,0.0,1.0,0.0,Summer,0,1,208
6505,29/08/2018,1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,Summer,0,1,334
6507,29/08/2018,3,24.5,87,4.3,1985,22.1,0.0,0.0,0.0,Summer,0,1,171
6508,29/08/2018,4,24.6,86,4.0,1968,22.0,0.0,0.0,0.0,Summer,0,1,128
6509,29/08/2018,5,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,Summer,0,1,109
6511,29/08/2018,7,25.0,85,3.0,2000,22.2,0.02,0.0,0.0,Summer,0,1,862
6512,29/08/2018,8,25.3,83,3.4,1982,22.1,0.14,0.0,0.0,Summer,0,1,1595
6513,29/08/2018,9,25.8,79,2.7,1963,21.8,0.3,0.0,0.0,Summer,0,1,867
6514,29/08/2018,10,26.4,78,2.7,2000,22.2,0.44,0.0,0.0,Summer,0,1,642
6515,29/08/2018,11,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,Summer,0,1,671
6516,29/08/2018,12,27.4,72,4.2,1989,21.8,0.54,0.0,0.0,Summer,0,1,648
6517,29/08/2018,13,27.1,75,3.7,1972,22.2,0.28,0.0,0.0,Summer,0,1,540
6519,29/08/2018,15,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,Summer,0,1,583
6520,29/08/2018,16,27.0,76,3.8,1875,22.3,0.21,0.0,0.0,Summer,0,1,193
6522,29/08/2018,18,23.9,96,0.2,991,23.2,0.0,1.5,0.0,Summer,0,1,57
